Ten_Bai,Seller_ID,Total_Revenue,Total_Orders,Total_Items_Sold,Avg_Item_Revenue,Seller_Rank
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,aa1eb17b9fdf6dfd546e25c45c7b9235,154.26,3,4,38.57,2628
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,e5bd51692380fd8cabb19b756b95e714,153.04,3,3,51.01,2629
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,f114dca2828bf718548db175ebe2cfcd,152.99,1,1,152.99,2630
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,519a7aa428f18d125a283cf8c014fdd6,152.8,3,3,50.93,2631
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,934ed5cd1b9c1c7382d0a94a94b9e639,152.47,1,1,152.47,2632
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,788f22bafdd7ab0e1e79f19db72f16a4,152.04,2,2,76.02,2633
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,13dd308f81fea30cc670c656b2b46cc3,151.14,3,3,50.38,2634
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,5f57db27027655e6c6a391601daa0258,151.04,1,1,151.04,2635
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,910a922b426b7ff95eaee129ad6c0e1f,150.96,2,2,75.48,2636
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,60ad151920c4f6f3ebbe8cfdf6166779,150.67,2,2,75.34,2637
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,8c351ed7c326c62123318f4f3246e906,150.66,2,2,75.33,2638
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,4c60877808f4318ef1107fbeb8f89afa,150.63,2,2,75.32,2639
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,b416191c9813d821a295cfabafff4161,150.14,2,2,75.07,2640
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,0f80a40c312b2472dca482cf50f5186f,150.0,1,1,150.0,2641
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,d4a5e99e0dd915df64ba55a7fbd583fd,149.75,2,6,24.96,2642
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,296729ffb9b684050dd24836dac4494a,149.61,2,2,74.81,2643
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,739c7d7be81f63812dea0d1b1451c651,149.3,2,2,74.65,2644
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,e88165a185134e13fdfc85d4fa654db8,149.22,2,2,74.61,2645
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,d8bf0fc082fd4a77fc2e5679b6c00133,149.04,1,1,149.04,2646
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,570d4583587a5fe2d47c7be89b91ad27,148.92,2,2,74.46,2647
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,2fa13c8bd5705d279f7ed5cc9ec61c68,148.7,2,4,37.18,2648
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,c87abc38c8ed3240861729e1aeadf221,148.68,1,1,148.68,2649
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,db6a4d4b5f1f5f98820ce6ce2619e2de,148.15,1,1,148.15,2650
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,693660429f9dc4ff704eb3d88dad54d7,148.12,2,2,74.06,2651
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,52454f90d4c30c016768db02f88c1a74,147.67,3,5,29.53,2652
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,7c4402417d51474d4d0cda9557340e40,147.59,1,1,147.59,2653
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,2f3d8b4c9e2ee165075331fea3f3095a,147.35,1,1,147.35,2654
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,a90a5da8b09e44264a177c0374a5ac87,147.3,3,3,49.1,2655
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,2b5ed0c9139dae8883a200dfcb272ece,144.75,4,4,36.19,2656
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,70126eecc6aa1274392a1743866e9678,144.74,3,3,48.25,2657
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,e732329483fd5f27367dd997b47f598a,144.47,1,1,144.47,2658
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,dc120d932ddf9d4dfb6fd68beefda622,144.44,1,1,144.44,2659
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,c092292535a57dacd95a8765f5518f87,143.98,1,1,143.98,2660
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,b6f52e346160519c24a23af05410ad32,143.25,1,1,143.25,2661
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,e5c84227854980f1db19a58958c551d9,141.64,4,4,35.41,2662
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,88af55b4a7ca402b27df16f7c7c9b5d2,141.52,1,1,141.52,2663
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,e5def42655b7490edac5a56fe8e9e603,141.42,1,1,141.42,2664
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,e9b6c33b71b67737693b4cfa68341c8d,141.39,1,1,141.39,2665
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,c4b911d06343b21dd906651f8101cb49,141.33,2,2,70.67,2666
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,160851d3ece7aa1a510f8d1a4bb8a8af,141.15,2,2,70.57,2667
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,11d4c477d09821164bca4f70a2eae031,140.86,3,4,35.22,2668
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,a69aa24cec11168e7e39a3fbc727e925,140.29,3,3,46.76,2669
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,e3e15e2c0b9700561efac21c6be48066,139.74,3,4,34.94,2670
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,bba8d0c234a52b87b3957037a215d1a4,139.53,1,1,139.53,2671
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,003554e2dce176b5555353e4f3555ac8,139.38,1,1,139.38,2672
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,cb5ff1b9715e99589f3e0c7a6afab9e3,139.03,4,4,34.76,2673
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,d52cbce9845184537284a23c3bc3da0e,138.78,2,4,34.7,2674
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,01266d4c46afa519678d16a8b683d325,137.48,3,3,45.83,2675
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,f9a02f1922d1de564392e656d82b3fda,137.39,1,1,137.39,2676
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,00d8b143d12632bad99c0ad66ad52825,137.1,1,1,137.1,2677
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,a353b1083c9863d756d9404695016d64,137.09,1,1,137.09,2678
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,35281d148dcf7134bae913c57db4e6da,137.02,1,1,137.02,2679
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,4be9ae93c4fc0f41713d71a4194ee1b3,136.97,1,1,136.97,2680
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,164a5a8794e6d42e14f55e447b12a3bc,136.76,1,1,136.76,2681
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,9e17b9d64683aebcbb9ee362d06463b4,136.67,2,3,45.56,2682
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,781a66c0d89e30814d49fe8b5e14cd07,136.3,1,1,136.3,2683
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,d1aa1ec0839dcab73a6161130eb1f94a,136.04,1,1,136.04,2684
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,630008e0f062605a415d694489f6f82e,135.5,2,3,45.17,2685
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,a150c540f572d0fb53992264bc5c10b5,135.49,1,1,135.49,2686
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,07a9bc7f61396b658ddf3ac534efe44c,135.49,1,1,135.49,2686
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,6235903333ba7de1928c869e268e5964,135.48,1,1,135.48,2687
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,8dd386be0767c330276ea6a3f96532d3,134.48,1,2,67.24,2688
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,d8d9567d0bfb0bc7eb845a205ba42657,134.31,4,4,33.58,2689
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,623ad9d0c1e14bb5464a8c72bff7b4af,133.96,1,1,133.96,2690
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,674207551483fec113276b67b0d871ff,133.84,1,1,133.84,2691
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,9c3a1c416c765687bc79a04113269929,133.8,1,1,133.8,2692
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,0dfbed20065e425d2eaefb101f9816c0,133.6,3,3,44.53,2693
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,9bf11dfc0bec77e5a23028043c3c5a8f,132.06,1,1,132.06,2694
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,1cbcd2ee0afb3fc09963b87eb65e7e4f,130.65,1,3,43.55,2695
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,2c9005d8043aff18b8557ffb7b13cda4,129.64,1,1,129.64,2696
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,93bef6edaa84956e8e575016449b6351,129.56,1,1,129.56,2697
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,43b2c864251aa0ce4030c746984e088a,129.32,2,2,64.66,2698
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,011b0eaba87386a2ae96a7d32bb531d1,129.16,1,2,64.58,2699
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,324583d68897f5ddbaf38f6248322176,127.99,2,3,42.66,2700
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,28d162ab86bb49d719c32f0ee6186eaa,127.2,1,1,127.2,2701
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,bcf5566870987da7bc811fbc8c5b9fd9,127.12,1,4,31.78,2702
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,62de60d81c55c29d76a6bce418b31cef,126.87,1,1,126.87,2703
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,80cfd480be3eb6d6267139f5cb793555,126.34,1,1,126.34,2704
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,f43827dd686be3a4a80e00aa299990fb,125.74,1,2,62.87,2705
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,eaaa46e98c9e61f6764dd1d7a2ab8b3e,125.64,1,1,125.64,2706
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,be67f78487e2cecb0d55bc769709e4f5,125.64,1,1,125.64,2706
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,7bb8fac2913a6064ec412e583c6d8b4d,125.52,1,1,125.52,2707
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,60da8bfa7eebe230b7d66ac4082d79b3,125.27,3,3,41.76,2708
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,443d880f15cbd3572885e1d44bf2c478,125.0,1,2,62.5,2709
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,253c025bab43881055aeecde5e2d8b77,124.33,2,2,62.17,2710
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,b8d890108a7a80e4f5d59eea9f362438,124.29,2,3,41.43,2711
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,ac1ed5fc15901fbc92920361eb4ab350,124.04,1,1,124.04,2712
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,2aafae69bf4c41fbd94053d9413e87ee,123.87,2,2,61.94,2713
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,5741dc2bf5044c34d0698681c5081bed,123.75,3,3,41.25,2714
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,db1f0f7c7e5e87f40b62226f020bb297,123.73,3,3,41.24,2715
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,889009a0ed0bb52c87819941192931b8,122.98,1,1,122.98,2716
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,92992bec39dde5766f590d3b1f46d465,121.67,1,1,121.67,2717
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,a4fc6eadaff1576af888509a53420f6a,121.62,1,1,121.62,2718
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,247587846358bb1d2e4c6522020b36fe,121.51,1,1,121.51,2719
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,05aebce0b5c8f0d41b29b686f2d05fd3,120.88,2,2,60.44,2720
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,9d213f303afae4983637247556438ede,120.81,2,3,40.27,2721
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,4fae87d32467e18eb46e4a76a0a0b9ce,120.8,1,1,120.8,2722
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,db7ed69a53aa9fb1c01930ba54a88bbe,120.78,1,1,120.78,2723
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,4cc43a222a0f94910728b62b97a8c5f8,120.76,1,1,120.76,2724
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,a2b911e9ad40dc7d61c142a4683e2d85,120.3,1,1,120.3,2725
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,217f005bb37ff3aeef5b2ae1788e75ba,120.22,3,3,40.07,2726
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,2cb98e27ce1c18abdb42209b34c382a7,119.7,1,1,119.7,2727
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,2d20f1cd18725c91147da0791d498022,119.69,1,1,119.69,2728
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,4fe2f67634d00c021aa01f96b6f2d68e,118.84,2,2,59.42,2729
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,271b8923c6a549e02d3c9fd1f8c0422b,118.59,1,1,118.59,2730
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,028872bfa080090a9d0abd4f1af168f8,117.87,1,3,39.29,2731
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,74a9b9bddf14ece02beb81f52c41a88d,117.06,2,2,58.53,2732
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,79b93a308a97792cf53ac75f46da00b5,116.04,1,1,116.04,2733
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,17998cf586426bf0f2c3726cb0a4b211,115.52,2,2,57.76,2734
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,9b1050e85becf3ae99c1cf4934c9bc5d,115.34,2,2,57.67,2735
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,26562f211dd1364af2a8596dc945e8ae,115.11,2,2,57.56,2736
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,aa8af66c623d7d544dfe4bb85b5ebe3b,114.57,1,1,114.57,2737
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,aa17b35ce4de7b565be3249ba838944f,114.0,2,2,57.0,2738
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,3d2400ac620cffa23ac81bd192f7f555,113.9,1,1,113.9,2739
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,6b2612338467c08c9b25f0cc55b1578d,113.87,1,1,113.87,2740
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,1c742ac33582852aaf3bcfbf5893abcf,113.69,1,1,113.69,2741
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,7a073a40a9d3f1fee8bc45670ea1e909,112.78,1,1,112.78,2742
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,918f6fbcf3ab724d805867303e593a1b,112.58,2,3,37.53,2743
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,376d67b61dce0c990155286e7ae486a4,111.91,1,1,111.91,2744
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,7f02656561b680def9986c0795a8a080,111.83,2,2,55.92,2745
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,270572bb714b00531be85e16e1550f26,111.76,1,1,111.76,2746
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,fa7ad8ae9bcb2c4493fdf38e96b1d74f,111.7,1,2,55.85,2747
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,fc99f99385ae90f66f01733856fb88c9,111.02,1,1,111.02,2748
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,a7c53f6b3b61adbdaa99dda97e8cbd56,110.3,1,1,110.3,2749
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,a5ff20ff766e7f50bd5066f33da14413,110.17,2,4,27.54,2750
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,65c255b299faf2d12050937cc219c46c,110.08,2,2,55.04,2751
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,00ab3eff1b5192e5f1a63bcecfee11c8,110.08,1,1,110.08,2752
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,7a704e63bb29c446869efde5d57524c8,109.9,1,1,109.9,2753
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,154bdf805377afea75a3bd158e9eab10,109.72,1,1,109.72,2754
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,22a23e5ac7061fc538cc2a019afaaf16,109.42,1,1,109.42,2755
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,166e8f1381e09651983c38b1f6f91c11,109.0,2,2,54.5,2756
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,6d04126aba80df143fd038e711b8fd96,108.86,1,1,108.86,2757
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,e4253cef933647000a82ff39c67b7bde,108.73,2,2,54.36,2758
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,d7d517afce974cd491b8d52bb5b5b1fc,108.72,1,1,108.72,2759
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,a72f15980dc3e9bfd1a49ac9b2f3af65,108.63,1,1,108.63,2760
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,dd264199fc8b687ad029de7de6d760e6,108.6,1,1,108.6,2761
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,cac4e0bc1a3269fa2b6ea5e763f6115b,108.02,2,3,36.01,2762
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,eb4a59a06b3948e851a7d7a830bcbc42,108.0,2,2,54.0,2763
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,2bdb95a56a36ebbc6640337ac5eac174,107.9,1,1,107.9,2764
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,5de1c80811ce7007f62f00d971236c09,107.75,2,2,53.88,2765
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,d598f929fc44e1e38678e7f47250ec04,107.3,1,1,107.3,2766
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,c85d7b477a709c85a1e8b8f25aa1b270,107.22,1,2,53.61,2767
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,6624bc09786f0e41ae48dfc5eeb1a9e2,107.01,1,1,107.01,2768
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,a56a8043ebf66e42119618fb8cf232c6,106.73,1,1,106.73,2769
